Date,Gewicht (kg),Fettmasse (kg),Knochenmasse (kg),Muskelmasse (kg),Wasseranteil (kg),Kommentare
2010-07-17 13:59:38,80.4,,,,,
2010-07-16 18:38:35,78.85,,,,,
2010-07-16 07:20:16,78.05,,,,,
2010-07-11 13:59:43,80.45,,,,,
2010-07-05 01:09:42,83.75,,,,,
2010-07-04 14:07:08,82.1,,,,,
2010-07-01 19:38:35,80.45,,,,,
2010-07-01 19:38:09,80.45,,,,,
2010-06-28 21:00:18,81.65,,,,,
2010-06-25 19:06:19,80.2,,,,,
2010-06-24 22:31:50,81.65,,,,,
2010-06-22 21:50:21,83.1,,,,,
2010-06-20 08:48:53,81.5,,,,,
2010-06-16 19:05:13,80.95,,,,,
2010-06-12 11:28:18,79.75,,,,,
2010-06-11 16:28:34,80.95,,,,,
2010-06-05 15:12:30,81.55,,,,,
2010-06-02 20:40:37,82.05,,,,,
2010-05-29 14:11:17,81,,,,,
2010-05-24 21:44:09,82.25,,,,,
2010-05-22 17:31:34,82.2,,,,,
2010-05-19 17:33:38,81.9,,,,,
2010-05-17 00:44:45,81.55,,,,,
2010-05-15 12:07:57,80.2,,,,,
2010-05-08 11:14:58,79.8,,,,,
2010-05-06 20:39:47,80.2,,,,,
2010-05-05 22:28:05,81.65,,,,,
2010-04-25 23:12:13,79.4,,,,,
2010-04-25 06:51:48,79.1,,,,,
2010-04-24 10:10:51,78.85,,,,,
2010-04-22 20:26:27,78.8,,,,,
2010-04-21 22:38:51,79.05,,,,,
2010-04-16 17:07:12,79.3,,,,,
2010-04-14 18:08:05,79.25,,,,,
2010-04-14 00:22:45,79.2,,,,,
2010-04-12 23:06:35,80.7,,,,,
2010-04-10 12:50:51,80.15,,,,,
2010-04-09 00:01:41,81.7,,,,,
2010-04-06 19:28:29,79.65,,,,,
2010-04-04 12:11:01,80.1,,,,,
2010-04-03 16:37:19,80,,,,,
2010-04-02 11:02:33,79.75,,,,,
2010-04-01 13:58:09,79.5,,,,,
2010-03-30 22:38:18,80.8,,,,,
2010-03-29 19:36:56,79.45,,,,,
2010-03-28 13:05:50,80.1,,,,,
2010-03-26 16:26:20,79.55,,,,,
2010-03-25 19:40:12,78.95,,,,,
2010-03-24 19:43:30,78.2,,,,,
2010-03-23 19:12:01,79.15,,,,,
2010-03-23 00:29:34,81.1,,,,,
2010-03-20 18:14:18,78.6,,,,,
2010-03-19 21:24:03,79.85,,,,,
2010-03-18 19:40:57,78,,,,,
2010-03-17 18:52:05,77.4,,,,,
2010-03-17 18:51:18,77.7,,,,,
2010-03-16 19:13:25,77.5,,,,,
2010-03-15 20:01:45,77.55,,,,,
2010-03-13 12:43:19,77.25,,,,,
2010-03-12 18:55:07,77.85,,,,,
2010-03-11 19:04:43,77.4,,,,,
2010-03-10 19:17:06,76.95,,,,,
2010-03-09 19:17:58,77.2,,,,,
2010-03-08 18:59:49,78.55,,,,,
2010-03-07 16:45:08,78.4,,,,,
2010-03-07 08:45:30,79.2,,,,,
2010-03-06 21:19:45,78.15,,,,,
2010-03-06 13:47:55,78.35,,,,,
2010-03-06 02:10:11,79.55,,,,,
2010-03-05 18:26:55,77.15,,,,,
2010-03-04 20:21:05,77.75,,,,,
2010-03-03 21:26:35,78.9,,,,,
2010-03-02 21:27:06,78.7,,,,,
2010-03-01 19:26:46,79.2,,,,,
2010-03-01 00:03:26,80.9,,,,,
2010-02-28 20:27:12,80.4,,,,,
2010-02-28 09:50:06,79.4,,,,,
2010-02-27 15:52:31,78.9,,,,,
2010-02-27 11:32:30,78.8,,,,,
2010-02-26 21:39:45,80,,,,,
2010-02-25 20:17:01,78,,,,,
2010-02-24 19:06:30,78.4,,,,,
2010-02-23 19:03:50,78.7,,,,,
2010-02-22 19:15:25,79.6,,,,,
2010-02-22 00:09:38,80.3,,,,,
2010-02-21 10:54:43,79.5,,,,,
2010-02-20 20:28:06,80.2,,,,,
2010-02-20 12:06:09,79.2,,,,,
2010-02-19 18:57:54,80.7,,,,,
2010-02-18 18:54:46,79.7,,,,,
2010-02-17 18:06:01,78.6,,,,,
2010-02-16 18:43:52,79.1,,,,,
2010-02-15 20:37:50,81.2,,,,,
2010-02-15 00:57:48,81.3,,,,,
2010-02-14 10:48:05,80.8,,,,,
2010-02-13 10:24:36,80.5,,,,,
2010-02-13 09:08:47,80.9,,,,,
2010-02-11 18:20:24,79,,,,,
2010-02-10 23:07:48,80.3,,,,,
2010-02-10 18:52:38,79.6,,,,,
2010-02-10 06:22:34,79.7,,,,,
2010-02-09 19:11:19,79.4,,,,,
2010-02-08 20:23:11,79.4,,,,,
2010-02-08 00:35:22,80.4,,,,,
2010-02-07 18:10:47,80.3,,,,,
2010-02-06 17:36:02,80.3,,,,,
2010-02-04 20:13:01,82.7,,,,,
2010-02-03 17:46:13,80.1,,,,,
2010-02-03 01:06:34,80.5,,,,,
2010-02-01 20:03:28,82.4,,,,,
2010-01-31 15:29:34,83,,,,,
2010-01-29 22:00:53,83.3,,,,,
2010-01-28 21:14:26,83.6,,,,,
2010-01-27 21:38:27,83.1,,,,,
2010-01-24 10:39:20,82.3,,,,,
2010-01-23 15:10:32,82.3,,,,,
2010-01-21 07:28:34,82.3,,,,,
2010-01-18 01:02:46,85,,,,,
2010-01-14 21:25:55,84.2,,,,,
2010-01-13 21:48:13,83.6,,,,,
2010-01-13 06:31:23,82.9,,,,,
2010-01-11 00:22:22,83.5,,,,,
2010-01-09 11:06:13,82.1,21.12,,,,
2010-01-08 00:52:21,83.2,19.24,,,,
2010-01-07 00:24:08,83.3,21.34,,,,
2010-01-05 21:20:38,82.2,18.9,,,,
2010-01-04 19:48:02,83.1,20.77,,,,
2010-01-04 01:39:21,82.7,20.44,,,,
2010-01-03 20:52:16,82.2,20.83,,,,
2010-01-02 13:00:47,82,22.57,,,,
2010-01-01 22:06:34,83.3,16.1,,,,
2010-01-01 14:29:13,82.5,22.64,,,,
2010-01-01 02:07:44,83.5,15.41,,,,
2009-12-31 17:47:50,82.1,19.97,,,,
2009-12-31 16:07:00,82.6,18.79,,,,
2009-12-31 14:05:20,82.3,20.5,,,,
2009-12-31 14:02:48,83,,,,,
